3.931038484359714,4.307238896412675
8.041166266462302,8.194543544774891
9.12860289014158,8.99568728368507
5.872756930544285,5.95837851127851
6.278977148078909,1.9297382784662798
2.957837321147113,7.625712403938818
6.019021492252235,4.104297230046426
3.3551297320993707,6.671568841738384
8.74405017091845,9.141941184913913
7.959850128722982,2.6611830438036836
1.9061787624774715,1.8403173981364445
4.060812404348445,9.574497573846669
1.870726385519943,1.7507432930874343
5.883461285793518,6.34624783591216
5.850978416353085,6.215405775335301
5.992045706825302,6.028121935603549
2.855473609013048,6.428436396066151
6.152195914727027,5.529647283208485
2.0711870277122646,2.0656168613658172
2.030455317747859,2.28237097697798
4.077568071945942,3.476438045944297
5.890449933165333,6.046383905241639
7.844687057392439,8.262653662216819
8.754459760492832,8.888172959561656
3.0331524703938095,7.082337209584264
3.6733664817889955,4.019095120039898
4.347194849092567,3.834663939211745
7.679696060063953,4.099968555204535
2.150579820073907,2.105070550911765
2.0495749300316923,2.0297521614518645
6.523684435639603,2.329222017143331
7.88832519913072,8.05109434873029
8.943186872659913,8.81813097257005
5.729822326888623,6.181368501120384
5.146935897551076,7.514861980098734
4.11666081680721,4.258421716984875
8.69403008735619,9.139566054641909
4.225190257240142,6.677803244574756
2.7852657296345082,8.503855394159944
6.306288962318308,5.7366134815749215
5.325409564583488,5.6966654685428235
3.823539873149429,4.298171516938673
4.141414986460122,7.0351235184980805
5.66282588830069,6.325633884121545
2.4803451881246055,7.00079107745637
8.911146627376965,9.024735561508123
2.3655269842612436,1.4849648226255865
9.189332031074265,8.981776938697031
8.323213794109419,1.959391549128799
6.092917572802967,6.463252371267345
5.8577128366220075,5.734550809672288
9.281937836237557,9.012573309756762
4.4400623066122735,3.9848368770562974
2.1058735885160282,2.01933501708714
1.8282068249701002,1.78869858962532
4.168599026205217,3.8194020236464623
6.0877792241277415,5.98280738423034
4.155450876076393,3.8500488672322883
8.222972344104278,3.129612063077744
8.142281148956195,8.049328997936948
8.750594789540488,8.715074977991804
1.6818603111885015,2.078386930115858
8.079503574104793,7.777432111972938
7.980122939325586,3.2375362436540054
5.9607515818766705,5.666199319246202
3.392394977017218,7.4609969395940166
3.7605393559387608,6.858500245821161
6.923718164679139,1.6505256528364602
8.854451890468416,9.081703244779764
8.304968594757655,7.716551991151605
2.1897014150244827,2.2212272036162206
2.998228411226044,7.43946458988963
6.7756350468543625,3.2141185771213676
5.931354323759225,2.322417955230378
8.156794258847881,8.040702062576697
4.281426588326932,6.983539927126546
6.241555215644586,6.181479213130205
7.867470049949987,7.8981899939970175
7.0561570734165,1.6597984471651637
9.131987638583135,8.609720027335328
3.9921053684342387,6.708819319758095
1.9444179643474102,1.9498104827675007
9.40974040078849,8.668627183576254
9.090836979643566,8.755069952138754
1.6670120833706878,1.5598278599003041
4.003338169086794,3.8263266011781933
5.663058764686584,6.367684964172843
8.389672063630595,8.592432547266226
8.58156132249897,4.210171163319215
8.48095385649273,7.848504669865351
8.027834316595742,7.995119360419932
3.8878154918320944,3.831887990303351
3.155910440312351,6.743071793265716
7.553065572895539,7.953547285804918
3.856728121450294,6.410409047319874
1.8882178588035003,2.3061269262013746
